#{"t_start": 1519520023.233818, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
1200.0,612,13267.038857
1200.0,597,13269.457381
1000.0,537,13271.898156
1400.0,675,13274.652813
1400.0,608,13277.101289
600.0,412,13278.936425
1600.0,670,13281.725901
1800.0,679,13284.499021
1600.0,673,13287.174325
800.0,476,13289.123675
800.0,474,13290.876308
1000.0,535,13293.180633
1600.0,679,13295.877869
1200.0,548,13298.037732
1800.0,682,13300.693153
1000.0,555,13303.038835
1200.0,547,13305.197735
1600.0,679,13307.842826
1800.0,745,13310.946357
1600.0,672,13313.59515
1600.0,740,13316.610566
1600.0,675,13319.254718
600.0,414,13320.872794
200.0,340,13322.287135
1000.0,609,13324.569455
800.0,553,13326.883586
1400.0,684,13329.583317
1200.0,549,13331.843225
1200.0,542,13334.099011
1200.0,542,13336.386695
1800.0,681,13339.068737
1800.0,681,13341.776276
1200.0,615,13344.284626
1200.0,546,13346.419324
1200.0,543,13348.546049
800.0,544,13350.70284
1400.0,676,13353.596606
800.0,473,13355.358477
1200.0,547,13357.481123
1000.0,536,13359.771405
1600.0,684,13362.508801
1800.0,745,13365.567417
1000.0,548,13367.724728
600.0,413,13369.338521
800.0,540,13371.499322
1000.0,544,13373.646879
1000.0,547,13375.803926
1800.0,746,13378.914529
1600.0,681,13381.770893
1200.0,540,13383.889105
1200.0,546,13386.034266
1000.0,542,13388.158248
1000.0,548,13390.297111
1000.0,601,13392.776224
1400.0,748,13395.803119
1000.0,606,13398.078381
1800.0,682,13400.96955
1600.0,680,13403.628193
1200.0,545,13405.780111
1200.0,547,13407.923332
1400.0,679,13410.779276
1200.0,542,13412.926836
1000.0,543,13415.139109
1400.0,683,13417.813181
800.0,536,13419.932733
1000.0,608,13422.509146
800.0,550,13424.641685
1000.0,614,13427.122533
1200.0,679,13429.878072
1200.0,545,13432.051857
1600.0,674,13434.877303
1200.0,605,13437.161186
1200.0,551,13439.301775
1000.0,672,13442.132549
1000.0,605,13444.407008
1200.0,682,13447.269535
1800.0,743,13450.10899
800.0,471,13452.1894
1200.0,549,13454.362136
1600.0,678,13457.077766
1000.0,535,13459.39829
800.0,471,13461.165189
1200.0,616,13463.677899
1200.0,664,13466.35191
1000.0,546,13468.480352
1800.0,680,13471.131874
1400.0,682,13473.990091
1600.0,681,13476.752399
800.0,471,13478.699315
1400.0,675,13481.339717
1600.0,680,13483.995575
1800.0,678,13486.671356
1600.0,681,13489.545879
1000.0,545,13491.684607
1200.0,612,13494.045483
1200.0,613,13496.5468
1000.0,604,13499.028673
1600.0,678,13501.689614
600.0,409,13503.280142
1200.0,604,13505.797712
1400.0,611,13508.306731
1000.0,605,13510.600819
1400.0,675,13513.281945
1000.0,547,13515.606674
1200.0,741,13518.421687
800.0,532,13520.747232
800.0,605,13523.065048
1200.0,542,13525.17167
1400.0,609,13527.645883
800.0,538,13529.767401
800.0,744,13532.775383
800.0,678,13535.646287
400.0,479,13537.726857
400.0,405,13539.480419
1200.0,553,13541.822617
1200.0,740,13544.998318
1000.0,690,13547.76957
1000.0,549,13550.109192
1200.0,543,13552.5014
1200.0,613,13554.885594
1000.0,543,13557.211869
1000.0,615,13559.606447
1600.0,683,13562.523142
1200.0,542,13564.679572
1600.0,677,13567.381072
1000.0,545,13569.547736
1200.0,615,13572.054216
1600.0,680,13574.716347
1000.0,552,13576.872713
1800.0,681,13579.809846
1800.0,678,13582.485697
1800.0,681,13585.133705
1600.0,684,13587.793863
1600.0,679,13590.650877
1600.0,748,13593.536525
1600.0,682,13596.400909
1800.0,685,13599.072781
1000.0,544,13601.192183
1200.0,546,13603.438529
1200.0,544,13605.756415
1400.0,686,13608.436477
1600.0,684,13611.143632
1200.0,545,13613.299731
1400.0,612,13615.788186
1600.0,681,13618.454609
1400.0,743,13621.647961
1400.0,610,13624.158119
800.0,472,13625.911473
1200.0,546,13628.319447
1200.0,607,13630.606313
1800.0,681,13633.451054
1000.0,547,13635.587241
1200.0,610,13637.885017
1000.0,544,13640.214277
600.0,407,13641.803332
1800.0,679,13644.45632
1600.0,679,13647.137141
1200.0,612,13649.648809
1400.0,683,13652.355044
1400.0,680,13655.205497
1200.0,548,13657.387071
1200.0,546,13659.544128
1200.0,546,13661.706348
1600.0,681,13664.422611
1400.0,736,13667.430879
1400.0,736,13670.457637
1800.0,744,13673.546576
1200.0,545,13675.67709
1800.0,680,13678.345205
1800.0,683,13681.000408
1400.0,681,13683.656554
1600.0,741,13686.674717
1600.0,679,13689.37885
1800.0,747,13692.413652
1800.0,684,13695.321915
1000.0,550,13697.636307
1200.0,545,13699.913196
1400.0,681,13702.718952
1800.0,681,13705.433378
1000.0,537,13707.861016
1200.0,548,13710.039927
1800.0,678,13712.833524
1200.0,548,13715.117203
1400.0,678,13717.816267
1800.0,683,13720.808836
1000.0,544,13723.071046
1200.0,544,13725.293767
800.0,537,13727.408589
1400.0,681,13730.330069
1200.0,548,13732.52129
1200.0,548,13734.830486
1200.0,546,13737.128516
1800.0,741,13740.261
1000.0,609,13742.850902
1800.0,680,13745.743958
1600.0,684,13748.66466
2000.0,747,13751.801673
1200.0,556,13754.104149
1200.0,542,13756.323028
1200.0,554,13758.804296
2000.0,746,13761.683789
1600.0,681,13764.573861
1000.0,548,13766.754338
1400.0,605,13769.267949
1600.0,678,13771.934042
1600.0,678,13774.622286
1200.0,542,13776.754342
800.0,479,13778.730008
1800.0,679,13781.400009
1000.0,538,13783.523703
1000.0,551,13785.730043
1600.0,682,13788.619025
1800.0,679,13791.353489
1400.0,681,13794.182847
1400.0,678,13796.956753
1000.0,550,13799.39089
1200.0,546,13801.546862
1800.0,678,13804.23241
1200.0,542,13806.369215
1400.0,805,13809.892982
600.0,547,13812.34969
1400.0,671,13815.36322
1800.0,683,13818.607611
1400.0,748,13822.383854
1000.0,544,13825.026874
1800.0,736,13828.486917
1000.0,545,13830.761757
1400.0,613,13833.382418
1600.0,681,13836.376341
800.0,540,13839.078043
1400.0,745,13843.056885
1600.0,682,13846.080742
400.0,474,13848.08694
1600.0,748,13851.138507
1800.0,685,13853.88573
1200.0,550,13856.090631
1200.0,547,13858.244928
800.0,546,13860.575858
1000.0,613,13862.906244
1000.0,544,13865.154209
1600.0,741,13868.320803
1200.0,545,13870.611488
1600.0,673,13873.636012
1400.0,746,13876.606053
1200.0,543,13879.013265
1600.0,682,13881.750976
1600.0,749,13884.801256
1400.0,676,13887.825074
1600.0,746,13890.868381
1000.0,596,13893.150313
1400.0,734,13896.194318
1200.0,615,13898.693094
1400.0,678,13901.577887
1200.0,545,13903.929532
1000.0,675,13906.880592
1800.0,684,13910.25316
1800.0,743,13913.289214
1800.0,678,13916.45877
1200.0,675,13919.638262
1200.0,615,13922.448723
1000.0,539,13925.220399
1600.0,683,13928.064949
1000.0,549,13930.470002
800.0,544,13932.766618
1200.0,683,13935.840508
1000.0,545,13938.179173
1000.0,604,13940.836291
600.0,469,13942.890245
1600.0,680,13945.759843
1000.0,679,13949.02338
800.0,545,13951.506223
1200.0,548,13953.718573
1600.0,675,13956.531403
1200.0,544,13958.727484
1600.0,684,13961.616747
1000.0,549,13963.835992
1200.0,550,13966.01868
1400.0,680,13968.772907
1200.0,543,13971.243783
1600.0,678,13974.46628
1800.0,678,13977.334214
600.0,408,13979.034805
1000.0,548,13981.300063
1600.0,678,13984.327681
1200.0,549,13986.634023
1800.0,682,13989.653767
1800.0,680,13992.569736
1600.0,683,13995.871139
800.0,541,13998.302904
1400.0,682,14001.343686
1400.0,671,14004.134274
1200.0,541,14006.325104
800.0,468,14008.28458
1200.0,679,14011.000439
1000.0,547,14013.145181
1000.0,610,14015.650509
400.0,471,14017.724575
1800.0,683,14020.459961
1200.0,544,14022.695539
1600.0,682,14025.375502
600.0,411,14027.196857
1600.0,678,14029.972299
1200.0,545,14032.12874
1400.0,665,14034.830087
600.0,410,14036.459628
1200.0,677,14039.427754
1800.0,682,14042.16884
1200.0,542,14044.320276
1800.0,684,14047.020319
1200.0,549,14049.272595
1400.0,606,14051.863179
600.0,406,14053.468503
1200.0,542,14055.677916
1200.0,545,14058.04505
1200.0,543,14060.240195
1000.0,549,14062.425997
1600.0,682,14065.126305
1600.0,684,14067.995035
1800.0,680,14070.736026
1200.0,545,14072.942399
1600.0,682,14075.796273
2000.0,741,14079.012119
1200.0,602,14081.530083
1200.0,545,14083.847602
1200.0,679,14086.676195
600.0,414,14088.381848
1200.0,543,14090.682388
1000.0,543,14093.165622
1200.0,543,14095.404631
1800.0,679,14098.108829
1800.0,683,14100.818658
1000.0,538,14102.936761
1600.0,684,14105.840073
1400.0,682,14108.547376
600.0,416,14110.172809
1400.0,610,14112.668657
1000.0,605,14115.152672
1400.0,679,14117.866734
1400.0,610,14120.204826
1600.0,680,14123.172637
1600.0,678,14125.89986
600.0,416,14127.618625
1200.0,610,14130.229407
1400.0,610,14132.722263
1600.0,679,14135.40634
600.0,412,14137.058233
1600.0,680,14139.820108
1400.0,682,14142.617677
1400.0,748,14145.689768
400.0,415,14147.328232
800.0,539,14149.665222
1600.0,749,14152.773145
1400.0,682,14155.825602
1600.0,680,14158.571017
1800.0,678,14161.240693
1200.0,546,14163.399255
1600.0,679,14166.366087
1600.0,673,14169.108083
800.0,477,14170.903135
1000.0,549,14173.24468
1600.0,682,14175.969752
1200.0,608,14178.61029
1200.0,612,14181.018409
1200.0,811,14184.509887
1200.0,673,14187.177481
1000.0,549,14189.351899
1200.0,552,14191.515783
1200.0,618,14194.19166
1000.0,545,14196.356683
1400.0,614,14198.982192
1600.0,742,14202.191726
1600.0,675,14205.126343
1600.0,678,14208.818856
1600.0,684,14213.027473
1800.0,678,14216.772381
1800.0,682,14220.678959
600.0,410,14222.583416
1600.0,683,14225.872431
1600.0,682,14229.20312
1400.0,684,14232.329026
800.0,548,14234.645862
1200.0,547,14237.042128
400.0,475,14239.22587
1200.0,612,14242.121285
1200.0,541,14244.428564
1200.0,543,14246.737383
1600.0,685,14249.582958
1200.0,542,14251.812773
1000.0,548,14254.24339
1600.0,684,14256.987793
1400.0,685,14259.868578
1600.0,744,14263.013678
1600.0,681,14265.794819
600.0,408,14267.579292
1200.0,551,14270.081082
600.0,404,14271.723702
1600.0,682,14274.462966
1200.0,607,14277.035364
1200.0,542,14279.348559
1400.0,682,14282.323414
1600.0,748,14285.38983
1200.0,546,14287.625206
1200.0,544,14289.77348
1000.0,542,14291.913326
1200.0,549,14294.336536
1800.0,681,14297.186995
1600.0,684,14300.143286
1200.0,556,14302.730902
1600.0,683,14305.899265
1800.0,682,14309.130807
1800.0,683,14313.015475
1600.0,684,14317.328197
1400.0,673,14320.865141
1800.0,680,14324.358792
1600.0,678,14327.555013
1800.0,678,14330.866783
1400.0,681,14333.948373
1200.0,545,14336.229254
1200.0,547,14338.44331
1200.0,679,14341.567823
1400.0,610,14344.204919
800.0,608,14346.959605
1200.0,545,14349.231728
1800.0,684,14352.227025
1200.0,542,14354.662812
1200.0,551,14357.254194
1200.0,541,14359.585029
1400.0,681,14362.406248
1600.0,679,14365.266654
1200.0,541,14367.771994
1400.0,684,14370.695564
1400.0,611,14373.27195
1800.0,684,14376.102681
1600.0,679,14378.929051
1600.0,680,14381.965692
1200.0,672,14384.719523
1400.0,610,14387.401801
1000.0,597,14389.974083
1600.0,683,14392.758967
1200.0,541,14395.041816
1600.0,681,14398.165553
1200.0,612,14400.717176
1200.0,546,14402.915364
1200.0,548,14405.452915
1800.0,679,14408.440659
1200.0,748,14411.692585
1600.0,680,14414.378919
600.0,410,14416.077631
800.0,542,14418.422145
1000.0,552,14421.024415
1000.0,675,14424.04399
800.0,544,14426.282088
1200.0,611,14428.898115
1200.0,613,14431.369281
1200.0,552,14433.7817
1400.0,748,14436.739854
1000.0,545,14439.337009
1200.0,542,14441.675644
1000.0,549,14444.046849
1200.0,749,14447.5298
1800.0,748,14450.898602
1800.0,682,14453.885467
1400.0,617,14456.436486
1600.0,675,14459.151482
1800.0,742,14462.085281
1200.0,612,14464.664328
1800.0,679,14467.396569
1200.0,545,14469.929185
1400.0,742,14473.016267
1600.0,684,14476.189553
1600.0,679,14479.188596
1200.0,549,14481.584541
1200.0,544,14483.918451
1600.0,681,14487.102769
1800.0,748,14490.312359
1800.0,742,14493.62676
1600.0,683,14496.522715
1200.0,607,14499.276511
1600.0,680,14502.303052
1000.0,546,14504.690128
1000.0,543,14507.436559
1600.0,681,14510.675201
1800.0,683,14513.875182
800.0,475,14516.100899
1800.0,684,14519.135614
1800.0,682,14522.175657
800.0,545,14524.784709
1800.0,684,14527.767229
1600.0,679,14530.79396
1200.0,546,14533.192955
1800.0,678,14536.5437
1200.0,546,14539.121017
1200.0,557,14541.731341
1800.0,678,14545.030899
1600.0,683,14548.076309
1600.0,679,14551.214837
1600.0,681,14554.43293
1400.0,679,14557.566127
1200.0,547,14559.939194
1800.0,744,14563.266479
1200.0,550,14565.451575
1800.0,678,14568.331252
1400.0,678,14571.380295
1200.0,683,14574.491105
1800.0,683,14577.343446
1800.0,679,14580.278518
1200.0,678,14583.248674
1200.0,615,14585.821402
1000.0,541,14588.050433
1600.0,679,14590.7951
1600.0,677,14593.512021
1800.0,677,14596.519494
1400.0,610,14598.872864
1600.0,679,14601.882511
800.0,477,14603.704248
1000.0,545,14605.916809
1200.0,540,14608.26262
1600.0,682,14610.991961
1200.0,612,14613.586008
1200.0,546,14615.859529
1600.0,675,14618.582345
1000.0,552,14620.74649
1800.0,678,14623.455925
1600.0,736,14626.535473
1800.0,677,14629.297563
1200.0,746,14632.465445
1600.0,670,14635.128652
1600.0,748,14638.351149
0.0,275,14639.540196
2000.0,748,14642.895742
1200.0,544,14645.233824
1600.0,746,14649.348823
1000.0,546,14652.58317
1800.0,681,14655.98625
1200.0,545,14659.009953
1200.0,615,14662.052514
1800.0,678,14665.330417
1600.0,685,14668.249124
800.0,542,14670.588718
1800.0,683,14673.655565
1600.0,683,14676.822194
1400.0,677,14679.941026
1000.0,547,14682.280819
1800.0,746,14685.679935
1000.0,544,14688.125983
1600.0,675,14690.940966
1600.0,681,14693.730003
400.0,417,14695.534342
1400.0,616,14697.856056
1400.0,680,14700.819795
1800.0,679,14703.523518
1400.0,683,14706.21508
1400.0,678,14708.887019
1200.0,545,14711.220486
1400.0,679,14713.90013
1800.0,683,14716.594942
1000.0,553,14719.061294
1800.0,681,14722.28104
1000.0,672,14725.144523
1600.0,679,14728.009733
1200.0,543,14730.295107
1000.0,545,14732.7284
1800.0,681,14736.065816
1400.0,677,14738.906136
1000.0,543,14741.289053
1600.0,682,14744.324068
1800.0,684,14748.182676
1400.0,740,14751.714433
1800.0,684,14754.986174
1400.0,744,14758.20226
1800.0,684,14761.179661
1600.0,679,14764.00376
1600.0,682,14766.805788
1200.0,546,14769.021078
1600.0,682,14771.974129
1000.0,534,14774.139905
1200.0,542,14776.334611
1000.0,544,14778.48326
1800.0,682,14781.447272
1000.0,545,14783.61155
1800.0,682,14786.516655
1800.0,682,14789.236073
1600.0,677,14791.921428
1200.0,612,14794.438684
1600.0,685,14797.156188
1600.0,680,14800.055124
1000.0,546,14802.305257
1200.0,544,14804.540278
1200.0,551,14806.772059
1400.0,610,14809.441588
1200.0,685,14812.239117
1400.0,615,14814.909015
1200.0,545,14817.165069
600.0,410,14818.811603
1600.0,676,14821.605517
1600.0,741,14824.779691
1200.0,543,14826.999989
1800.0,677,14829.956037
1600.0,677,14832.684075
1800.0,680,14835.443409
1400.0,680,14838.202855
1600.0,684,14841.417729
1400.0,679,14844.149771
1000.0,548,14846.324146
1400.0,607,14848.899621
1600.0,681,14851.721062
1400.0,668,14854.429012
600.0,413,14856.07372
1200.0,543,14858.245619
1800.0,681,14861.176649
1200.0,547,14863.378012
1800.0,684,14866.149834
1600.0,681,14868.923305
1200.0,554,14871.407717
1800.0,683,14874.140411
1600.0,684,14876.930942
1600.0,682,14879.903173
1200.0,541,14882.086885
1600.0,684,14884.840116
1600.0,683,14887.542997
1800.0,677,14890.472664
1600.0,679,14893.193744
2000.0,806,14896.449456
1800.0,679,14899.380327
1200.0,544,14901.622191
1600.0,684,14904.554809
1200.0,547,14906.72343
1600.0,678,14909.451556
1600.0,670,14912.195179
1600.0,676,14915.05989
1200.0,546,14917.232299
1600.0,680,14919.987667
1200.0,544,14922.270205
1400.0,681,14925.051801
1200.0,552,14927.494593
1600.0,668,14930.373122
1400.0,746,14933.469873
1600.0,675,14936.169707
1600.0,684,14938.878272
1600.0,679,14941.606417
1400.0,680,14944.507441
1600.0,681,14947.208782
1400.0,679,14949.944122
1600.0,678,14952.7036
1800.0,681,14955.68484
1600.0,680,14958.464335
800.0,606,14961.150589
1600.0,677,14963.94656
1400.0,607,14966.320952
1000.0,546,14968.685459
1600.0,678,14971.492985
1800.0,680,14974.218467
1800.0,683,14976.969339
1000.0,597,14979.53886
1200.0,601,14982.082735
1000.0,551,14984.324604
1800.0,683,14987.10668
1200.0,546,14989.441319
1200.0,546,14991.843007
1800.0,678,14994.532764
1800.0,681,14997.230129
1600.0,748,15000.283711
1800.0,679,15002.990966
1800.0,740,15006.076771
1200.0,612,15008.470955
1200.0,611,15010.984213
1800.0,681,15013.694885
1200.0,544,15016.037814
1200.0,610,15018.410233
1000.0,544,15020.947792
1800.0,678,15023.825529
1600.0,674,15026.537862
1200.0,610,15029.122221
1600.0,683,15031.899636
1800.0,678,15034.62108
1800.0,682,15037.371606
1800.0,684,15040.338631
600.0,411,15041.971549
1400.0,678,15044.670574
1800.0,678,15047.43445
1200.0,545,15050.117673
1400.0,607,15052.639822
800.0,474,15054.704613
1600.0,682,15057.551384
1600.0,681,15060.35837
1000.0,544,15062.78201
1600.0,684,15065.558672
1000.0,541,15067.748209
1400.0,607,15070.274384
1800.0,681,15072.980036
1800.0,678,15075.675884
1600.0,677,15078.392807
1600.0,678,15081.530621
1800.0,678,15084.231715
1600.0,675,15086.904377
1800.0,681,15089.610655
1200.0,548,15091.973001
1600.0,682,15094.670429
600.0,411,15096.346952
1600.0,684,15099.19019
1800.0,679,15102.095075
1800.0,680,15104.816206
1200.0,615,15107.173723
1400.0,680,15110.167741
1400.0,670,15112.994513
1600.0,683,15115.779356
1200.0,545,15117.957233
1800.0,683,15120.87321
1000.0,548,15123.104389
1600.0,682,15125.812099
1400.0,671,15128.505685
1200.0,548,15130.838452
1800.0,682,15133.589868
600.0,466,15135.352049
1400.0,676,15138.267798
1600.0,674,15141.041051
1800.0,679,15143.793782
1800.0,683,15146.502368
1800.0,684,15149.422302
