#{"t_start": 1519520023.2295725, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
1600.0,684,18766.392496
1200.0,548,18768.719577
1800.0,678,18771.652251
1200.0,544,18774.328725
1400.0,613,18776.965966
1800.0,678,18780.012561
1800.0,681,18782.810107
1600.0,681,18785.578398
1400.0,613,18788.363125
1600.0,680,18791.256771
1800.0,684,18794.113389
1800.0,677,18797.007668
1200.0,547,18799.26759
1800.0,683,18802.041512
1800.0,684,18804.757012
1800.0,684,18807.740065
1800.0,680,18810.590668
1800.0,679,18813.533638
1800.0,678,18816.346114
1400.0,681,18819.431716
1600.0,680,18822.207445
1400.0,683,18825.146027
1600.0,685,18828.026602
600.0,408,18829.96487
1200.0,543,18832.234515
1800.0,680,18835.087782
1800.0,680,18837.948412
2000.0,745,18841.185748
1800.0,679,18844.014302
1200.0,547,18846.299738
1000.0,551,18848.863209
1800.0,681,18851.670929
1200.0,548,18854.008244
1800.0,679,18856.876439
1800.0,678,18859.92718
1800.0,679,18862.720374
1800.0,680,18865.524558
1600.0,678,18868.353132
1800.0,678,18871.3406
1800.0,683,18874.100703
1600.0,681,18876.897669
1800.0,684,18879.760666
1800.0,744,18882.956464
1600.0,680,18885.762128
1800.0,681,18888.750384
1800.0,682,18891.61974
1600.0,680,18894.376811
1800.0,680,18897.17747
1800.0,682,18900.151232
1600.0,682,18902.909675
1800.0,680,18905.812063
1800.0,678,18908.728399
1800.0,681,18911.707395
1800.0,679,18914.423408
1600.0,683,18917.164385
1200.0,542,18919.39594
1800.0,681,18922.341188
1200.0,543,18924.536902
1800.0,679,18927.284954
1800.0,679,18930.020869
1000.0,546,18932.431181
1600.0,677,18935.257782
1800.0,682,18938.197904
1400.0,679,18941.106433
1800.0,677,18944.231778
1800.0,678,18947.263231
1800.0,678,18950.446819
1600.0,680,18953.338457
1200.0,610,18956.036138
1800.0,683,18958.901444
1800.0,677,18961.761017
1800.0,678,18964.846764
1800.0,681,18967.661792
1800.0,677,18970.375767
1800.0,679,18973.139156
1800.0,682,18976.301907
1800.0,682,18979.259695
1800.0,680,18982.250226
1800.0,679,18985.108773
1600.0,676,18988.048979
1800.0,678,18990.797045
1600.0,679,18993.551982
1800.0,682,18996.285696
1400.0,683,18999.26903
1800.0,684,19002.07813
1400.0,605,19004.65741
1800.0,683,19007.452828
1800.0,677,19010.214521
1600.0,678,19013.011719
1600.0,683,19015.971154
800.0,475,19017.761889
1800.0,681,19020.81553
1800.0,678,19023.751288
1800.0,681,19026.679414
1800.0,677,19029.752976
1800.0,679,19032.59013
1200.0,543,19035.001532
1800.0,678,19037.800951
1800.0,741,19041.024329
1800.0,679,19043.912894
1800.0,678,19046.774701
1200.0,548,19049.149819
1800.0,680,19052.172289
1800.0,678,19055.165605
1800.0,684,19058.06111
1800.0,680,19060.958178
1800.0,684,19064.134652
1200.0,548,19066.403552
1800.0,679,19069.266673
1800.0,681,19072.11775
1800.0,680,19075.167204
1600.0,683,19077.917188
1800.0,684,19080.74152
1600.0,682,19083.533499
1800.0,678,19086.609639
1200.0,680,19089.546963
1600.0,684,19092.477414
1800.0,684,19095.352329
1800.0,678,19098.408591
1200.0,550,19100.750513
1200.0,543,19102.965145
1800.0,684,19105.733513
1800.0,680,19108.75414
1800.0,681,19111.495192
1600.0,678,19114.3039
1800.0,684,19117.120307
1600.0,677,19120.05444
1200.0,546,19122.258311
1800.0,682,19125.042552
1800.0,678,19127.820674
1600.0,677,19130.938206
1200.0,546,19133.211779
1800.0,679,19136.094296
1800.0,677,19138.871906
1800.0,683,19141.733148
1400.0,612,19144.498533
1800.0,678,19147.273495
1600.0,681,19150.257657
1200.0,553,19152.476995
1200.0,543,19154.690915
1800.0,683,19157.656492
1800.0,684,19160.936713
1800.0,682,19163.904541
1600.0,671,19166.836113
1600.0,677,19169.567317
1600.0,673,19172.513861
1600.0,674,19175.314564
1400.0,609,19177.739098
1200.0,615,19180.504261
1400.0,682,19183.383104
1000.0,603,19186.192091
1200.0,545,19188.514154
1600.0,680,19191.592948
1800.0,678,19194.632293
1000.0,676,19197.416036
1800.0,678,19200.318651
800.0,468,19202.388749
1800.0,683,19205.212508
1400.0,611,19207.768476
1200.0,545,19209.958354
1600.0,684,19212.736487
1800.0,681,19215.744729
1800.0,681,19218.618176
1800.0,681,19221.618488
1600.0,681,19224.628781
1200.0,544,19227.199805
1600.0,683,19230.05711
1600.0,680,19232.964487
1800.0,679,19235.944282
1800.0,678,19238.966554
1400.0,609,19241.320583
1800.0,682,19244.042237
1000.0,537,19246.45693
1800.0,678,19249.191472
1800.0,682,19251.984502
1800.0,677,19254.787108
1800.0,684,19257.712317
600.0,411,19259.396282
1600.0,679,19262.471226
1800.0,682,19265.719645
1200.0,545,19268.18276
1800.0,679,19271.339643
1800.0,678,19274.25147
1800.0,681,19277.128978
1600.0,680,19280.115083
1800.0,682,19283.127719
1800.0,682,19285.953981
1600.0,679,19288.726643
1600.0,683,19291.674521
1800.0,678,19294.48061
1800.0,680,19297.262331
1200.0,545,19299.517371
1800.0,681,19302.394037
1800.0,679,19305.385661
1800.0,683,19308.260424
1400.0,610,19310.901304
1600.0,684,19313.886875
1200.0,546,19316.315467
1800.0,678,19319.240366
1800.0,682,19322.258134
1800.0,683,19325.191147
1600.0,683,19328.161895
1200.0,548,19330.467165
1600.0,679,19333.470992
1800.0,683,19336.262151
1800.0,680,19339.038874
1200.0,540,19341.298561
1800.0,680,19344.213695
1000.0,543,19346.414736
1400.0,678,19349.208815
1000.0,544,19351.477159
1200.0,547,19353.675066
600.0,415,19355.509934
1600.0,679,19358.238295
1800.0,683,19361.042397
1600.0,680,19363.814133
1800.0,684,19366.728098
1800.0,681,19369.474501
1200.0,549,19371.706487
1800.0,683,19374.446856
1600.0,680,19377.424152
1800.0,681,19380.199917
1600.0,678,19382.969405
1800.0,678,19385.704927
1800.0,677,19388.621355
1600.0,674,19391.456557
1600.0,683,19395.041728
1800.0,679,19398.516604
1800.0,681,19402.184471
1800.0,682,19405.472793
1600.0,679,19408.610021
1800.0,683,19411.724043
1000.0,548,19414.354118
1200.0,545,19416.758849
1800.0,683,19419.770252
1800.0,682,19422.78321
1800.0,678,19425.844867
1200.0,542,19428.124208
1800.0,682,19431.095224
1800.0,678,19433.95241
1800.0,677,19436.787474
1600.0,673,19439.843167
1800.0,682,19442.683825
1200.0,545,19444.894825
1200.0,546,19447.080415
1600.0,684,19450.084678
1600.0,684,19452.830249
1000.0,545,19455.047484
1800.0,679,19457.784417
1800.0,683,19460.879543
1800.0,679,19463.693502
1600.0,683,19466.458489
1800.0,681,19469.203134
1800.0,679,19472.192361
1800.0,683,19474.974809
1800.0,681,19477.723015
1800.0,678,19480.4864
1800.0,684,19483.428655
1000.0,536,19485.596103
1600.0,680,19488.315282
1800.0,681,19491.074304
1200.0,736,19494.165668
1800.0,677,19496.980445
1800.0,679,19499.833776
1800.0,682,19502.787258
1400.0,611,19505.160892
600.0,410,19507.008992
1800.0,678,19509.760054
1200.0,549,19511.998253
1800.0,679,19514.86819
800.0,471,19516.907467
1600.0,683,19519.728585
1800.0,680,19522.502864
1200.0,547,19524.940081
1600.0,677,19527.683587
1200.0,546,19529.896725
1600.0,673,19532.663489
1800.0,678,19535.500552
1200.0,541,19538.100254
1000.0,544,19540.336293
1000.0,541,19542.558931
1800.0,682,19545.406348
1800.0,683,19548.649459
1800.0,678,19551.652129
1800.0,681,19554.429868
1000.0,543,19556.822338
1800.0,680,19559.780443
1800.0,681,19563.154819
1600.0,684,19566.071621
1200.0,546,19568.32441
1800.0,679,19571.304087
1200.0,548,19573.858387
1200.0,540,19576.107312
1800.0,679,19579.217616
1800.0,684,19582.291605
1800.0,684,19585.29065
1800.0,679,19588.067411
1200.0,544,19590.259028
1600.0,678,19593.019228
1600.0,680,19595.951613
1200.0,543,19598.191472
1800.0,684,19600.947641
1600.0,682,19603.695858
1800.0,678,19606.53265
1800.0,680,19609.584282
1800.0,677,19612.366445
1800.0,680,19615.127596
1800.0,680,19617.889207
1600.0,684,19620.905927
1600.0,683,19623.720955
1600.0,681,19626.438588
1800.0,678,19629.303144
1600.0,680,19632.270788
1800.0,681,19635.08572
1800.0,680,19637.913454
1600.0,680,19640.704868
1800.0,680,19643.846474
1800.0,681,19646.607202
1800.0,682,19649.3479
1800.0,683,19652.259964
1800.0,681,19655.109153
1200.0,549,19657.493797
1400.0,605,19660.327242
1800.0,682,19663.386328
1200.0,545,19665.793262
1800.0,678,19668.631818
1600.0,678,19671.785721
1800.0,680,19674.69674
1200.0,552,19677.033127
600.0,409,19678.696164
1800.0,679,19681.481902
1800.0,678,19684.449962
1600.0,684,19687.184423
1800.0,682,19689.916642
1200.0,608,19692.475048
1800.0,684,19695.446383
1800.0,684,19698.586993
1400.0,679,19701.455868
1800.0,684,19704.258939
1800.0,680,19707.126472
1200.0,612,19709.84319
1800.0,682,19712.659274
1600.0,684,19715.657249
1800.0,685,19718.460046
1200.0,545,19720.667763
1400.0,606,19723.243782
1800.0,678,19726.038874
1600.0,678,19728.823164
1800.0,682,19731.613859
1600.0,683,19734.553731
1600.0,683,19737.334487
1800.0,682,19740.140668
1800.0,679,19743.098088
1800.0,681,19745.871245
1800.0,683,19748.625273
1800.0,677,19751.505199
1200.0,553,19754.048392
1800.0,677,19756.904091
1800.0,684,19759.784877
1200.0,545,19762.046234
1400.0,607,19764.734847
2000.0,747,19768.017439
1600.0,683,19770.952733
1800.0,685,19773.942563
1800.0,682,19777.032403
1400.0,681,19779.845878
1200.0,542,19782.111616
1800.0,677,19784.889924
800.0,473,19787.005443
2000.0,742,19790.185151
1800.0,678,19792.966478
1600.0,680,19795.689939
1800.0,679,19798.408743
1600.0,682,19801.342799
1800.0,678,19804.148675
1800.0,679,19806.895826
1600.0,681,19809.630854
1800.0,682,19812.587096
1600.0,677,19815.477179
1200.0,541,19817.658856
1600.0,678,19820.567241
1800.0,680,19823.346407
1800.0,677,19826.630545
1800.0,684,19829.566323
1200.0,552,19831.937268
1800.0,681,19834.991057
1800.0,683,19838.237699
1800.0,681,19841.057247
1600.0,682,19843.928442
1400.0,607,19846.584821
1800.0,679,19849.442365
1800.0,682,19852.319524
1600.0,743,19855.480207
1200.0,542,19857.753498
1800.0,679,19861.012783
1400.0,680,19863.867367
1600.0,684,19866.725962
1600.0,682,19869.581727
1600.0,678,19872.632263
1800.0,681,19875.526968
1200.0,547,19877.815978
1800.0,681,19880.672795
1200.0,544,19883.121358
1800.0,680,19885.901928
1800.0,683,19888.738379
1400.0,680,19891.566027
1800.0,682,19894.604242
1800.0,677,19897.33349
1000.0,540,19899.568349
1600.0,679,19902.433839
1800.0,684,19905.419618
1800.0,677,19908.522971
1800.0,680,19911.519446
1600.0,680,19914.332181
1600.0,682,19917.114266
1800.0,679,19920.049985
1600.0,680,19922.818965
1800.0,682,19925.675161
1800.0,678,19928.557776
1200.0,544,19931.191296
1800.0,683,19934.097188
1200.0,544,19936.567506
1800.0,680,19939.528397
1800.0,679,19942.741367
1600.0,672,19945.57815
1800.0,684,19948.397709
1800.0,680,19951.248909
1600.0,680,19954.240797
1800.0,677,19957.284179
1600.0,678,19960.121897
1600.0,681,19962.989138
1800.0,680,19965.99325
1600.0,684,19968.94404
1800.0,684,19972.109294
1600.0,679,19974.987791
1800.0,684,19978.009113
1800.0,681,19980.787829
1800.0,682,19983.54851
1800.0,684,19986.354445
1800.0,679,19989.511664
1800.0,748,19992.519394
1600.0,677,19995.459894
800.0,473,19997.363213
1400.0,618,20000.129229
1800.0,681,20002.911631
1200.0,548,20005.43991
1800.0,683,20008.199771
1800.0,684,20010.937128
1800.0,680,20013.705567
1200.0,547,20016.123072
1200.0,543,20018.396637
1800.0,743,20021.321632
1800.0,681,20024.261589
1800.0,682,20027.033451
1800.0,680,20029.910627
1800.0,680,20032.798266
1000.0,544,20035.362181
1800.0,683,20038.33853
1600.0,679,20041.295922
1200.0,544,20043.610143
1800.0,741,20046.841061
1200.0,544,20049.177319
1600.0,682,20052.242731
1800.0,679,20055.120975
1800.0,681,20057.93133
1800.0,682,20060.795985
1000.0,544,20063.20312
1800.0,679,20065.970441
1000.0,542,20068.195448
1800.0,678,20071.026766
1800.0,683,20073.805608
1800.0,682,20076.771118
1600.0,683,20079.531639
1800.0,678,20082.33824
1600.0,743,20085.566633
1600.0,681,20088.449544
1800.0,683,20091.58079
1800.0,682,20094.833555
1800.0,680,20097.833754
1400.0,684,20100.83841
1800.0,679,20104.076709
1600.0,735,20107.308644
1600.0,681,20110.315278
1200.0,555,20112.989302
1800.0,682,20115.980531
1600.0,743,20119.451415
1600.0,683,20122.45183
1600.0,677,20125.414968
1400.0,617,20128.256817
1000.0,541,20130.572868
1800.0,685,20133.550972
1600.0,684,20136.569201
1800.0,679,20139.395047
1800.0,683,20142.381542
1600.0,678,20145.363959
1800.0,680,20148.585509
1600.0,679,20151.739632
1600.0,684,20154.741061
1800.0,678,20157.68769
1600.0,683,20160.636419
1800.0,678,20163.820017
1800.0,681,20166.750142
1800.0,677,20169.771967
1200.0,542,20172.201328
1600.0,679,20175.186329
1800.0,680,20178.222619
1800.0,679,20181.240012
1600.0,684,20184.470795
1800.0,681,20187.304335
1800.0,683,20190.125637
1600.0,674,20192.949872
800.0,472,20194.982458
1800.0,683,20198.007078
1800.0,682,20201.313625
1200.0,549,20203.705757
1800.0,684,20206.606843
1800.0,679,20209.531741
1800.0,680,20212.632703
1600.0,681,20215.485328
1600.0,679,20218.308411
1200.0,543,20220.600041
1800.0,682,20223.743545
1000.0,608,20226.271081
1800.0,679,20229.232947
1200.0,549,20231.724523
1400.0,604,20234.268578
1200.0,550,20236.777949
1800.0,681,20239.684486
1600.0,683,20242.516731
1800.0,679,20245.318471
1800.0,682,20248.359469
1800.0,682,20251.203012
1800.0,682,20253.943234
1200.0,543,20256.247966
1800.0,684,20259.282148
1800.0,679,20262.075469
1400.0,609,20264.702468
1800.0,680,20267.585839
1600.0,682,20270.710175
1000.0,542,20273.065986
1800.0,682,20275.850117
1800.0,681,20278.976734
1800.0,682,20281.880311
1800.0,679,20284.722126
1800.0,681,20287.770798
1800.0,681,20290.653711
1200.0,551,20292.973521
1800.0,683,20295.746743
1200.0,609,20298.370005
1800.0,747,20301.519207
1600.0,678,20304.276948
1600.0,684,20307.09303
1600.0,679,20310.082334
1800.0,680,20312.89566
1800.0,679,20315.717773
1800.0,678,20318.548174
1800.0,678,20321.41907
1800.0,681,20324.522075
1800.0,678,20327.448553
1800.0,683,20330.483489
1800.0,678,20333.351256
1600.0,681,20336.368433
1800.0,681,20339.178692
1600.0,684,20342.008333
1800.0,679,20344.988815
1800.0,682,20347.862844
1800.0,684,20350.907493
1000.0,541,20353.221303
1200.0,545,20355.588285
1800.0,684,20358.63931
1800.0,679,20361.782772
1800.0,683,20364.705804
1600.0,683,20367.620703
1800.0,677,20370.761254
1600.0,681,20373.71195
1800.0,677,20376.640085
1200.0,551,20378.998082
1600.0,680,20382.13712
1400.0,682,20385.032133
1800.0,679,20387.949435
1800.0,677,20390.89445
1600.0,678,20394.098042
1800.0,681,20397.061175
1000.0,541,20399.392657
1800.0,679,20402.49251
1600.0,682,20405.692355
1600.0,683,20408.646464
1200.0,608,20411.47282
1800.0,681,20414.586983
1800.0,679,20417.610984
1800.0,683,20420.687828
1600.0,675,20424.080613
1600.0,677,20426.937467
1400.0,680,20429.763192
1200.0,547,20432.035037
1800.0,680,20434.795135
1400.0,678,20437.821996
1600.0,684,20440.620931
1800.0,684,20443.403411
1200.0,543,20445.579877
1000.0,541,20447.97627
1400.0,682,20450.97605
1800.0,684,20453.853422
1000.0,613,20456.494006
1800.0,678,20459.286128
1400.0,678,20462.241703
1800.0,684,20465.154727
1800.0,684,20467.949904
1800.0,684,20470.737547
1800.0,682,20473.523822
1800.0,680,20476.604677
1800.0,684,20479.501175
1800.0,683,20482.373266
1800.0,682,20485.37648
1800.0,677,20488.444955
1800.0,683,20491.601453
1800.0,680,20494.456553
1200.0,549,20496.894829
1200.0,551,20499.182096
1800.0,680,20502.15618
1200.0,543,20504.429041
1800.0,684,20507.507679
1600.0,679,20510.661515
1800.0,680,20513.599674
1600.0,678,20516.450471
1800.0,684,20519.281089
1600.0,680,20522.444299
1400.0,679,20525.219369
1800.0,679,20527.943455
1400.0,685,20530.774723
1800.0,685,20533.692461
1400.0,679,20536.436306
1800.0,683,20539.300077
1000.0,605,20541.899303
1800.0,681,20544.69225
1800.0,682,20547.491085
1400.0,685,20550.481027
1800.0,684,20553.291956
1800.0,678,20556.054238
1600.0,682,20559.001046
1600.0,673,20561.765488
1600.0,673,20564.517446
1800.0,678,20567.258541
1800.0,681,20570.00762
1600.0,684,20572.993347
1600.0,684,20575.803951
1800.0,683,20578.572099
1800.0,681,20581.507631
1800.0,678,20584.242346
1800.0,680,20586.974183
1200.0,545,20589.252108
1800.0,681,20592.214268
1600.0,679,20595.36804
1800.0,684,20598.269341
1800.0,684,20601.195273
1600.0,674,20604.077085
1600.0,679,20607.133157
800.0,479,20609.009964
1400.0,619,20611.712149
1200.0,548,20613.974689
1600.0,674,20616.941805
1800.0,683,20619.831422
1800.0,681,20622.612876
1600.0,679,20625.482672
1400.0,682,20628.608202
1400.0,616,20631.195328
1600.0,681,20634.247311
1800.0,679,20637.051166
1800.0,680,20639.829818
1600.0,673,20642.59747
1800.0,680,20645.586588
1800.0,679,20648.316785
1800.0,683,20651.186845
1800.0,680,20653.938299
1800.0,681,20656.867878
800.0,535,20659.039607
1400.0,616,20661.503948
1600.0,680,20664.481543
1600.0,672,20667.235432
1800.0,680,20670.156735
1600.0,674,20673.069889
1800.0,680,20676.171314
1800.0,683,20679.06785
1600.0,741,20682.341016
1800.0,680,20685.170034
1800.0,684,20687.983324
1800.0,679,20690.950774
1600.0,682,20693.906935
1800.0,679,20696.713014
1800.0,681,20699.502188
1800.0,678,20702.244043
1800.0,679,20705.245037
1600.0,684,20708.067243
1800.0,679,20710.875366
1800.0,681,20713.675419
1800.0,679,20716.61463
1800.0,678,20719.374977
1600.0,679,20722.198757
1800.0,684,20724.973592
1800.0,682,20727.979212
1600.0,685,20730.723547
1200.0,544,20732.903351
1800.0,683,20735.69951
1200.0,546,20738.239949
1800.0,678,20741.127414
1800.0,746,20744.343444
1800.0,683,20747.192904
800.0,477,20749.262763
1600.0,684,20752.175293
1400.0,672,20754.945182
1800.0,683,20757.780095
1800.0,681,20760.764909
1800.0,680,20763.598414
1400.0,610,20766.168809
1800.0,679,20768.930853
1200.0,548,20771.153318
1800.0,680,20773.900704
1800.0,684,20776.83736
1400.0,680,20779.699813
1800.0,684,20782.542545
1200.0,613,20785.14992
1800.0,683,20787.980523
600.0,408,20789.646083
1400.0,612,20792.195599
1600.0,684,20795.031877
1600.0,684,20797.876153
1200.0,548,20800.364097
1800.0,681,20803.170773
1800.0,680,20805.997131
1800.0,682,20808.816242
1600.0,671,20811.941144
1800.0,677,20814.753497
1800.0,679,20817.573057
1800.0,680,20820.384341
1800.0,743,20823.490083
